date hour leadtime latitude longitude obs p0.2
20170509 6 0 59.9047 10.7864 0.0 0.98471839
20170509 18 0 59.9047 10.7864 0.0 0.41040762
20170510 6 0 59.9047 10.7864 0.3 0.081144011
20170510 18 0 59.9047 10.7864 0.8 0.035191964
20170511 6 0 59.9047 10.7864 0.4 0.4531583
20170511 18 0 59.9047 10.7864 0.0 0.99625
20170512 6 0 59.9047 10.7864 0.0 0.99395968
20170512 18 0 59.9047 10.7864 0.0 0.9975
20170513 6 0 59.9047 10.7864 0.0 0.97764674
20170513 18 0 59.9047 10.7864 0.0 0.97692158
20170514 6 0 59.9047 10.7864 0.1 0.1001378
20170514 18 0 59.9047 10.7864 0.0 0.67902462
20170515 6 0 59.9047 10.7864 0.0 0.92775
20170515 18 0 59.9047 10.7864 0.0 0.9725
20170516 6 0 59.9047 10.7864 0.0 0.74610949
20170516 18 0 59.9047 10.7864 1.6 0.095630159
20170517 6 0 59.9047 10.7864 2.5 0.34150594
20170517 18 0 59.9047 10.7864 0.0 0.86676243
20170518 6 0 59.9047 10.7864 0.8 0.16200276
20170518 18 0 59.9047 10.7864 0.3 0.511881
20170519 6 0 59.9047 10.7864 0.0 0.96375
20170519 18 0 59.9047 10.7864 0.0 0.9818109
20170520 6 0 59.9047 10.7864 0.0 0.95738158
20170520 18 0 59.9047 10.7864 0.0 0.91468254
20170521 6 0 59.9047 10.7864 0.0 0.9275
20170521 18 0 59.9047 10.7864 0.0 0.99874965
20170522 6 0 59.9047 10.7864 0.0 0.98875
20170522 18 0 59.9047 10.7864 0.0 0.96867992
20170523 6 0 59.9047 10.7864 0.0 0.995
20170523 18 0 59.9047 10.7864 0.0 0.9975
20170524 6 0 59.9047 10.7864 0.0 0.99
20170524 18 0 59.9047 10.7864 0.0 0.99458333
20170525 6 0 59.9047 10.7864 0.0 0.97125
20170525 18 0 59.9047 10.7864 0.0 0.9975
20170526 6 0 59.9047 10.7864 0.0 0.99375
20170526 18 0 59.9047 10.7864 0.0 0.99749965
20170527 6 0 59.9047 10.7864 0.0 0.99374965
20170527 18 0 59.9047 10.7864 0.0 0.9975
20170528 6 0 59.9047 10.7864 0.0 0.97652015
20170528 18 0 59.9047 10.7864 0.0 0.84186124
20170529 6 0 59.9047 10.7864 0.0 0.99375
20170529 18 0 59.9047 10.7864 0.0 0.82809037
20170530 6 0 59.9047 10.7864 0.4 0.69098077
20170530 18 0 59.9047 10.7864 0.0 0.97119565
20170531 6 0 59.9047 10.7864 0.0 0.98354167
20170531 18 0 59.9047 10.7864 0.0 0.99125
20170601 6 0 59.9047 10.7864 0.0 0.97583333
20170601 18 0 59.9047 10.7864 0.0 0.98625
20170602 6 0 59.9047 10.7864 0.0 0.8649351
20170602 18 0 59.9047 10.7864 0.0 0.75923232
20170603 6 0 59.9047 10.7864 0.0 0.98614946
20170603 18 0 59.9047 10.7864 0.0 0.96788976
20170604 6 0 59.9047 10.7864 0.0 0.95573538
20170604 18 0 59.9047 10.7864 0.2 0.67127837
20170605 6 0 59.9047 10.7864 0.0 0.97374965
20170605 18 0 59.9047 10.7864 0.0 0.9719908
20170606 6 0 59.9047 10.7864 0.2 0.61833712
20170606 18 0 59.9047 10.7864 0.2 0.73345317
20170607 6 0 59.9047 10.7864 0.0 0.91025403
20170607 18 0 59.9047 10.7864 0.0 0.511022
20170608 12 0 59.9047 10.7864 0.0 0.31228885
20170609 0 0 59.9047 10.7864 0.0 0.99225622
20170609 12 0 59.9047 10.7864 0.0 0.89550678
20170610 0 0 59.9047 10.7864 8.7 0.10678034
20170610 12 0 59.9047 10.7864 0.0 0.86094284
20170611 0 0 59.9047 10.7864 0.0 0.9975
20170611 12 0 59.9047 10.7864 0.0 0.59029801
20170612 0 0 59.9047 10.7864 0.0 0.98996429
20170612 12 0 59.9047 10.7864 0.0 0.90308709
20170613 0 0 59.9047 10.7864 0.0 0.99375
20170613 12 0 59.9047 10.7864 0.0 0.92715476
20170614 0 0 59.9047 10.7864 0.0 0.99249965
20170614 12 0 59.9047 10.7864 0.0 0.61858333
20170615 0 0 59.9047 10.7864 0.0 0.99499965
20170615 12 0 59.9047 10.7864 0.0 0.98749965
20170616 0 0 59.9047 10.7864 0.0 0.96794271
20170616 12 0 59.9047 10.7864 0.1 0.43212528
20170617 0 0 59.9047 10.7864 0.0 0.99603261
20170617 12 0 59.9047 10.7864 0.0 0.98125
20170618 0 0 59.9047 10.7864 0.0 0.997394
20170618 12 0 59.9047 10.7864 0.0 0.93808333
20170619 6 0 59.9047 10.7864 0.0 0.97819409
20170619 18 0 59.9047 10.7864 3.7 0.4229345
20170620 6 0 59.9047 10.7864 0.0 0.99375
20170621 0 0 59.9047 10.7864 0.0 0.99874965
20170623 12 0 59.9047 10.7864 0.0 0.60892474
20170624 0 0 59.9047 10.7864 0.0 0.9825
20170624 12 0 59.9047 10.7864 0.0 0.95049965
20170625 0 0 59.9047 10.7864 0.0 0.99499965
20170625 12 0 59.9047 10.7864 0.0 0.799102
20170626 0 0 59.9047 10.7864 0.0 0.97375
20170626 12 0 59.9047 10.7864 0.0 0.67167763
20170627 0 0 59.9047 10.7864 0.0 0.99749965
20170627 12 0 59.9047 10.7864 0.0 0.96624965
20170628 0 0 59.9047 10.7864 0.0 0.99869106
20170628 12 0 59.9047 10.7864 0.0 0.98999965
20170629 0 0 59.9047 10.7864 0.0 0.98124965
20170629 12 0 59.9047 10.7864 0.0 0.965
20170630 0 0 59.9047 10.7864 0.0 0.99375
20170630 12 0 59.9047 10.7864 0.0 0.98125
20170701 0 0 59.9047 10.7864 0.0 0.9875
20170701 12 0 59.9047 10.7864 0.0 0.98249965
20170702 0 0 59.9047 10.7864 0.0 0.98749965
20170702 12 0 59.9047 10.7864 0.0 0.85333333
20170703 0 0 59.9047 10.7864 0.0 0.9861875
20170703 12 0 59.9047 10.7864 0.0 0.9452247
20170704 0 0 59.9047 10.7864 0.0 0.99625
20170704 12 0 59.9047 10.7864 0.0 0.965
20170705 12 0 59.9047 10.7864 0.0 0.98624965
20170706 0 0 59.9047 10.7864 0.0 0.99749965
20170706 12 0 59.9047 10.7864 0.0 0.98016632
20170707 0 0 59.9047 10.7864 0.0 0.99499965
20170707 12 0 59.9047 10.7864 0.0 0.97875
20170708 0 0 59.9047 10.7864 0.5 0.45339822
20170708 12 0 59.9047 10.7864 0.0 0.47749521
20170709 0 0 59.9047 10.7864 0.0 0.9525
20170709 18 0 59.9047 10.7864 0.0 0.98582542
20170710 6 0 59.9047 10.7864 0.0 0.8929136
20170710 18 0 59.9047 10.7864 0.0 0.55957059
20170711 6 0 59.9047 10.7864 0.4 0.57515456
20170711 18 0 59.9047 10.7864 0.0 0.89506643
20170712 6 0 59.9047 10.7864 0.0 0.993625
20170712 18 0 59.9047 10.7864 0.0 0.51584342
20170713 6 0 59.9047 10.7864 0.0 0.98742347
20170713 18 0 59.9047 10.7864 0.0 0.99873603
20170714 6 0 59.9047 10.7864 0.0 0.99374965
20170714 18 0 59.9047 10.7864 0.0 0.99249965
20170715 6 0 59.9047 10.7864 0.0 0.98561076
20170715 18 0 59.9047 10.7864 0.0 0.9923983
20170716 6 0 59.9047 10.7864 2.9 0.14198057
20170716 18 0 59.9047 10.7864 0.0 0.99583333
20170717 6 0 59.9047 10.7864 0.0 0.9675
20170717 18 0 59.9047 10.7864 0.0 0.99208298
20170718 6 0 59.9047 10.7864 0.0 0.95285679
20170718 18 0 59.9047 10.7864 0.0 0.97033046
20170719 6 0 59.9047 10.7864 0.0 0.97394409
20170719 18 0 59.9047 10.7864 0.0 0.99366071
20170720 6 0 59.9047 10.7864 0.0 0.96394409
20170720 18 0 59.9047 10.7864 0.0 0.99
20170721 6 0 59.9047 10.7864 0.0 0.95894608
20170721 18 0 59.9047 10.7864 0.0 0.82812785
20170722 6 0 59.9047 10.7864 0.0 0.87942835
20170722 18 0 59.9047 10.7864 0.0 0.95354021
20170723 12 0 59.9047 10.7864 0.0 0.98999965
20170724 0 0 59.9047 10.7864 0.0 0.96994668
20170724 12 0 59.9047 10.7864 0.0 0.97707386
20170725 0 0 59.9047 10.7864 0.0 0.98999965
20170725 12 0 59.9047 10.7864 0.0 0.99624965
20170726 0 0 59.9047 10.7864 0.0 0.9249053
20170726 12 0 59.9047 10.7864 0.0 0.9425
20170727 0 0 59.9047 10.7864 0.0 0.99219565
20170727 12 0 59.9047 10.7864 0.0 0.89084908
20170728 0 0 59.9047 10.7864 0.4 0.14883331
20170728 12 0 59.9047 10.7864 0.0 0.98124965
20170729 0 0 59.9047 10.7864 0.0 0.9912184
20170729 12 0 59.9047 10.7864 0.0 0.87950045
20170730 0 0 59.9047 10.7864 0.0 0.99604965
20170730 12 0 59.9047 10.7864 0.0 0.93752971
20170731 0 0 59.9047 10.7864 0.0 0.99749965
20170731 12 0 59.9047 10.7864 0.0 0.90580647
20170801 0 0 59.9047 10.7864 0.0 0.99749965
20170801 12 0 59.9047 10.7864 0.0 0.96026987
20170802 0 0 59.9047 10.7864 0.0 0.95852125
20170802 12 0 59.9047 10.7864 0.0 0.50538316
20170803 0 0 59.9047 10.7864 0.0 0.99749965
20170803 12 0 59.9047 10.7864 0.0 0.96340831
20170804 0 0 59.9047 10.7864 0.0 0.86812651
20170804 12 0 59.9047 10.7864 0.0 0.96453125
20170805 0 0 59.9047 10.7864 0.0 0.975
20170805 18 0 59.9047 10.7864 0.0 0.58560617
20170806 6 0 59.9047 10.7864 1.1 0.19260332
20170806 18 0 59.9047 10.7864 0.0 0.989875
20170807 6 0 59.9047 10.7864 0.0 0.98874965
20170807 18 0 59.9047 10.7864 0.7 0.5057396
20170808 6 0 59.9047 10.7864 0.0 0.99749965
20170808 18 0 59.9047 10.7864 0.0 0.97719115
20170810 12 0 59.9047 10.7864 0.0 0.99374965
20170811 0 0 59.9047 10.7864 0.0 0.97374965
20170811 12 0 59.9047 10.7864 0.0 0.99117152
20170812 0 0 59.9047 10.7864 0.0 0.97499209
20170812 12 0 59.9047 10.7864 0.0 0.93625
20170813 0 0 59.9047 10.7864 0.4 0.3410897
20170813 12 0 59.9047 10.7864 0.0 0.98333333
20170814 0 0 59.9047 10.7864 0.0 0.99499965
20170814 12 0 59.9047 10.7864 0.0 0.98749965
20170815 0 0 59.9047 10.7864 0.0 0.99375
20170815 12 0 59.9047 10.7864 0.0 0.88585395
20170816 0 0 59.9047 10.7864 6.5 0.07007633
20170816 18 0 59.9047 10.7864 0.0 0.99874965
20170817 6 0 59.9047 10.7864 0.0 0.9903743
20170817 18 0 59.9047 10.7864 0.0 0.9875
20170818 6 0 59.9047 10.7864 0.1 0.85196371
20170818 18 0 59.9047 10.7864 0.0 0.6946869
20170819 6 0 59.9047 10.7864 0.0 0.462666
20170819 18 0 59.9047 10.7864 0.0 0.98862144
20170820 6 0 59.9047 10.7864 0.0 0.95428571
20170820 18 0 59.9047 10.7864 0.0 0.99125
20170821 6 0 59.9047 10.7864 0.0 0.99124965
20170821 18 0 59.9047 10.7864 0.0 0.80846853
20170822 6 0 59.9047 10.7864 0.0 0.99749965
20170822 18 0 59.9047 10.7864 0.0 0.99625
20170823 6 0 59.9047 10.7864 0.0 1.0
20170823 18 0 59.9047 10.7864 0.0 0.99874965
20170824 6 0 59.9047 10.7864 0.0 0.99218715
20170824 18 0 59.9047 10.7864 1.1 0.42673603
20170825 6 0 59.9047 10.7864 0.0 0.99492612
20170825 18 0 59.9047 10.7864 0.0 0.97
20170826 6 0 59.9047 10.7864 0.0 0.9922932
20170826 18 0 59.9047 10.7864 0.0 0.9887069
20170827 6 0 59.9047 10.7864 0.0 0.99999965
20170827 18 0 59.9047 10.7864 0.0 0.99999965
20170828 6 0 59.9047 10.7864 0.0 0.99624174
20170828 18 0 59.9047 10.7864 0.0 0.90227784
20170829 6 0 59.9047 10.7864 0.4 0.58927158
